Episode,Env_Step,Reward,Avg_Reward,Loss,Epsilon
670,4026000,-250.22421008804486,-205.77554734256796,0.09922936797320532,0.05000000074505806
671,4032000,-213.61114014739724,-208.96052418708814,0.09996664543201526,0.05000000074505806
672,4038000,-182.63479939684203,-196.54792108931105,0.09937902305383856,0.05000000074505806
673,4044000,-204.32050685094964,-197.1589591074444,0.10199802789759511,0.05000000074505806
674,4050000,-139.28901491875877,-197.5441913925544,0.10030616724095308,0.05000000074505806
675,4056000,-352.6829171739664,-218.57112005596645,0.10128935464609337,0.05000000074505806
676,4062000,-188.8858832833257,-222.40537125875827,0.1023032697896706,0.05000000074505806
677,4068000,-236.41556509098154,-222.86117046189474,0.10157158753972423,0.05000000074505806
678,4074000,-130.28867815255626,-214.3027135939306,0.10244217047859759,0.05000000074505806
679,4080000,-269.4877589836615,-216.7840474086484,0.10205770441311567,0.05000000074505806
680,4086000,-192.22923714054923,-210.98455011389882,0.10271119230465653,0.05000000074505806
681,4092000,-219.41880850849122,-211.56531695000822,0.10338581223143653,0.05000000074505806
682,4098000,-195.56480576737522,-212.85831758706155,0.10113458842888941,0.05000000074505806
683,4104000,-141.20243266838952,-206.54651016880553,0.09926082545976775,0.05000000074505806
684,4110000,-233.79269744214503,-215.99687842114417,0.09929115748541274,0.05000000074505806
685,4116000,-196.83509708096608,-200.41209641184412,0.10002909527429923,0.05000000074505806
686,4122000,-187.84560322149264,-200.30806840566083,0.10062528744828887,0.05000000074505806
687,4128000,-136.35733675076335,-190.30224557163902,0.09729508191448015,0.05000000074505806
688,4134000,-123.49479317843634,-189.62285707422703,0.09975513775084012,0.05000000074505806
689,4140000,-153.0054535830568,-177.97462653416656,0.09781570610991912,0.05000000074505806
690,4146000,-336.7507251934021,-192.42677533945184,0.09967327401203026,0.05000000074505806
691,4152000,-168.41262163994907,-187.3261566525976,0.09560097477864474,0.05000000074505806
692,4158000,-199.0219610453787,-187.67187218039797,0.09592948783856506,0.05000000074505806
693,4164000,-215.1470387188383,-195.06633278544285,0.09387322218213619,0.05000000074505806
